beam_id,time_s,displacement_mm,force_N
14,69.70,2.3135,265.7
14,69.80,2.3170,266.1
14,69.90,2.3204,266.5
14,70.00,2.3236,266.9
14,70.10,2.3266,267.2
14,70.20,2.3295,267.5
14,70.30,2.3328,267.9
14,70.40,2.3366,268.3
14,70.50,2.3402,268.7
14,70.60,2.3435,269.1
14,70.70,2.3470,269.5
14,70.80,2.3505,269.9
14,70.90,2.3539,270.3
14,71.00,2.3571,270.7
14,71.10,2.3601,271.0
14,71.20,2.3631,271.4
14,71.30,2.3665,271.8
14,71.40,2.3702,272.2
14,71.50,2.3738,272.6
14,71.60,2.3770,272.9
14,71.70,2.3798,273.3
14,71.80,2.3829,273.6
14,71.90,2.3864,274.0
14,72.00,2.3902,274.5
14,72.10,2.3937,274.9
14,72.20,2.3970,275.3
14,72.30,2.4005,275.7
14,72.40,2.4039,276.0
14,72.50,2.4072,276.4
14,72.60,2.4104,276.8
14,72.70,2.4136,277.1
14,72.80,2.4167,277.5
14,72.90,2.4203,277.9
14,73.00,2.4239,278.3
14,73.10,2.4273,278.7
14,73.20,2.4303,279.1
14,73.30,2.4332,279.4
14,73.40,2.4364,279.8
14,73.50,2.4401,280.2
14,73.60,2.4436,280.6
14,73.70,2.4467,280.9
14,73.80,2.4499,281.3
14,73.90,2.4535,281.7
14,74.00,2.4569,282.1
14,74.10,2.4603,282.5
14,74.20,2.4635,282.8
14,74.30,2.4666,283.2
14,74.40,2.4699,283.6
14,74.50,2.4736,284.0
14,74.60,2.4772,284.4
14,74.70,2.4805,284.8
14,74.80,2.4834,285.1
14,74.90,2.4861,285.4
14,75.00,2.4894,285.7
14,75.10,2.4932,286.2
14,75.20,2.4968,286.6
14,75.30,2.5001,287.0
14,75.40,2.5036,287.4
14,75.50,2.5072,287.8
14,75.60,2.5106,288.1
14,75.70,2.5139,288.5
14,75.80,2.5171,288.9
14,75.90,2.5201,289.2
14,76.00,2.5235,289.6
14,76.10,2.5272,290.0
14,76.20,2.5307,290.4
14,76.30,2.5337,290.7
14,76.40,2.5365,291.0
14,76.50,2.5395,291.4
14,76.60,2.5431,291.8
14,76.70,2.5470,292.2
14,76.80,2.5504,292.6
14,76.90,2.5536,293.0
14,77.00,2.5571,293.4
14,77.10,2.5606,293.8
14,77.20,2.5638,294.1
14,77.30,2.5670,294.5
14,77.40,2.5700,294.8
14,77.50,2.5732,295.2
14,77.60,2.5768,295.6
14,77.70,2.5803,296.0
14,77.80,2.5838,296.4
14,77.90,2.5868,296.7
14,78.00,2.5897,297.0
14,78.10,2.5930,297.4
14,78.20,2.5967,297.8
14,78.30,2.6004,298.2
14,78.40,2.6037,298.6
14,78.50,2.6070,299.0
14,78.60,2.6104,299.3
14,78.70,2.6137,299.7
14,78.80,2.6170,300.1
14,78.90,2.6202,300.4
14,79.00,2.6232,300.8
14,79.10,2.6265,301.2
14,79.20,2.6302,301.6
14,79.30,2.6339,302.0
14,79.40,2.6372,302.4
14,79.50,2.6400,302.7
14,79.60,2.6430,303.0
14,79.70,2.6463,303.4
14,79.80,2.6500,303.8
14,79.90,2.6534,304.2
14,80.00,2.6566,304.5
14,80.10,2.6601,304.9
14,80.20,2.6635,305.3
14,80.30,2.6668,305.7
14,80.40,2.6702,306.1
14,80.50,2.6733,306.4
14,80.60,2.6764,306.7
14,80.70,2.6801,307.2
14,80.80,2.6838,307.6
14,80.90,2.6873,308.0
14,81.00,2.6903,308.3
14,81.10,2.6931,308.6
14,81.20,2.6961,308.9
14,81.30,2.6996,309.3
14,81.40,2.7035,309.8
14,81.50,2.7069,310.1
14,81.60,2.7103,310.5
14,81.70,2.7140,311.0
14,81.80,2.7174,311.3
14,81.90,2.7209,311.7
14,82.00,2.7240,312.1
14,82.10,2.7270,312.4
14,82.20,2.7303,312.8
14,82.30,2.7338,313.1
14,82.40,2.7371,313.5
14,82.50,2.7403,313.9
14,82.60,2.7432,314.2
14,82.70,2.7461,314.5
14,82.80,2.7494,314.9
14,82.90,2.7533,315.3
14,83.00,2.7569,315.7
14,83.10,2.7601,316.1
14,83.20,2.7636,316.5
14,83.30,2.7672,316.9
14,83.40,2.7706,317.3
14,83.50,2.7739,317.7
14,83.60,2.7768,318.0
14,83.70,2.7798,318.3
14,83.80,2.7831,318.7
14,83.90,2.7868,319.1
14,84.00,2.7905,319.5
14,84.10,2.7937,319.9
14,84.20,2.7965,320.2
14,84.30,2.7995,320.5
14,84.40,2.8030,320.9
14,84.50,2.8069,321.4
14,84.60,2.8103,321.8
14,84.70,2.8137,322.1
14,84.80,2.8172,322.5
14,84.90,2.8206,322.9
14,85.00,2.8238,323.3
14,85.10,2.8270,323.6
14,85.20,2.8301,324.0
14,85.30,2.8333,324.3
14,85.40,2.8368,324.7
14,85.50,2.8406,325.2
14,85.60,2.8440,325.6
14,85.70,2.8470,325.9
14,85.80,2.8498,326.2
14,85.90,2.8529,326.5
14,86.00,2.8566,327.0
14,86.10,2.8603,327.4
14,86.20,2.8635,327.7
14,86.30,2.8668,328.1
14,86.40,2.8703,328.5
14,86.50,2.8738,328.9
14,86.60,2.8771,329.3
14,86.70,2.8803,329.6
14,86.80,2.8834,329.9
14,86.90,2.8867,330.3
14,87.00,2.8904,330.7
14,87.10,2.8940,331.1
14,87.20,2.8973,331.5
14,87.30,2.9000,331.8
14,87.40,2.9029,332.1
14,87.50,2.9061,332.5
14,87.60,2.9099,332.9
14,87.70,2.9135,333.3
14,87.80,2.9169,333.7
14,87.90,2.9204,334.1
14,88.00,2.9240,334.5
14,88.10,2.9273,334.8
14,88.20,2.9306,335.2
14,88.30,2.9336,335.5
14,88.40,2.9367,335.8
14,88.50,2.9401,336.2
14,88.60,2.9436,336.6
14,88.70,2.9471,337.0
14,88.80,2.9502,337.4
14,88.90,2.9530,337.7
14,89.00,2.9561,338.0
14,89.10,2.9596,338.4
14,89.20,2.9634,338.8
14,89.30,2.9668,339.2
14,89.40,2.9702,339.6
14,89.50,2.9736,339.9
14,89.60,2.9770,340.3
14,89.70,2.9803,340.7
14,89.80,2.9835,341.0
14,89.90,2.9865,341.3
14,90.00,2.9896,341.7
14,90.10,2.9933,342.1
14,90.20,2.9970,342.5
14,90.30,3.0006,342.9
14,90.40,3.0036,343.2
14,90.50,3.0064,343.5
14,90.60,3.0096,343.9
14,90.70,3.0134,344.3
14,90.80,3.0171,344.8
14,90.90,3.0204,345.1
14,91.00,3.0238,345.5
14,91.10,3.0273,345.9
14,91.20,3.0306,346.2
14,91.30,3.0340,346.6
14,91.40,3.0370,347.0
14,91.50,3.0401,347.3
14,91.60,3.0435,347.7
14,91.70,3.0470,348.0
14,91.80,3.0506,348.5
14,91.90,3.0538,348.8
14,92.00,3.0567,349.1
14,92.10,3.0596,349.4
14,92.20,3.0631,349.8
14,92.30,3.0668,350.2
14,92.40,3.0702,350.6
14,92.50,3.0733,350.9
14,92.60,3.0767,351.3
14,92.70,3.0802,351.7
14,92.80,3.0836,352.1
14,92.90,3.0868,352.4
14,93.00,3.0899,352.8
14,93.10,3.0931,353.1
14,93.20,3.0967,353.5
14,93.30,3.1005,354.0
14,93.40,3.1042,354.4
14,93.50,3.1072,354.7
14,93.60,3.1099,354.9
14,93.70,3.1128,355.3
14,93.80,3.1163,355.7
14,93.90,3.1201,356.1
14,94.00,3.1235,356.5
14,94.10,3.1270,356.8
14,94.20,3.1306,357.3
14,94.30,3.1340,357.6
14,94.40,3.1374,358.0
14,94.50,3.1406,358.3
14,94.60,3.1436,358.7
14,94.70,3.1468,359.0
14,94.80,3.1504,359.5
14,94.90,3.1540,359.8
14,95.00,3.1572,360.2
14,95.10,3.1600,360.5
14,95.20,3.1629,360.8
14,95.30,3.1661,361.1
14,95.40,3.1699,361.6
14,95.50,3.1735,362.0
14,95.60,3.1768,362.3
14,95.70,3.1802,362.7
14,95.80,3.1838,363.1
14,95.90,3.1873,363.5
14,96.00,3.1906,363.8
14,96.10,3.1936,364.2
14,96.20,3.1966,364.5
14,96.30,3.2000,364.9
14,96.40,3.2036,365.3
14,96.50,3.2073,365.7
14,96.60,3.2106,366.0
14,96.70,3.2133,366.3
14,96.80,3.2163,366.6
14,96.90,3.2198,367.0
14,97.00,3.2237,367.5
14,97.10,3.2271,367.9
14,97.20,3.2304,368.2
14,97.30,3.2339,368.6
14,97.40,3.2372,368.9
14,97.50,3.2404,369.3
14,97.60,3.2436,369.6
14,97.70,3.2466,370.0
14,97.80,3.2498,370.3
14,97.90,3.2533,370.7
14,98.00,3.2570,371.1
14,98.10,3.2605,371.5
14,98.20,3.2635,371.8
14,98.30,3.2663,372.1
14,98.40,3.2695,372.4
14,98.50,3.2731,372.8
14,98.60,3.2768,373.2
14,98.70,3.2801,373.6
14,98.80,3.2833,373.9
14,98.90,3.2867,374.3
14,99.00,3.2902,374.7
14,99.10,3.2935,375.1
14,99.20,3.2967,375.4
14,99.30,3.2998,375.7
14,99.40,3.3031,376.1
14,99.50,3.3069,376.5
14,99.60,3.3107,377.0
14,99.70,3.3140,377.3
14,99.80,3.3168,377.6
14,99.90,3.3197,377.9
14,100.00,3.3231,378.3
14,100.10,3.3269,378.7
14,100.20,3.3304,379.1
14,100.30,3.3336,379.4
14,100.40,3.3370,379.8
14,100.50,3.3406,380.2
14,100.60,3.3441,380.6
14,100.70,3.3473,380.9
14,100.80,3.3503,381.2
14,100.90,3.3533,381.6
14,101.00,3.3567,381.9
14,101.10,3.3604,382.3
14,101.20,3.3639,382.7
14,101.30,3.3669,383.0
14,101.40,3.3697,383.3
14,101.50,3.3728,383.6
14,101.60,3.3763,384.1
14,101.70,3.3801,384.5
14,101.80,3.3835,384.8
14,101.90,3.3868,385.2
14,102.00,3.3903,385.6
14,102.10,3.3938,386.0
14,102.20,3.3972,386.3
14,102.30,3.4003,386.6
14,102.40,3.4033,387.0
14,102.50,3.4064,387.3
14,102.60,3.4100,387.7
14,102.70,3.4138,388.1
14,102.80,3.4174,388.5
14,102.90,3.4203,388.8
14,103.00,3.4232,389.1
14,103.10,3.4263,389.4
14,103.20,3.4301,389.9
14,103.30,3.4337,390.3
14,103.40,3.4370,390.6
14,103.50,3.4404,391.0
14,103.60,3.4439,391.3
14,103.70,3.4473,391.7
14,103.80,3.4505,392.1
14,103.90,3.4535,392.4
14,104.00,3.4566,392.7
14,104.10,3.4600,393.1
14,104.20,3.4637,393.5
14,104.30,3.4673,393.9
14,104.40,3.4704,394.2
14,104.50,3.4733,394.5
14,104.60,3.4762,394.8
14,104.70,3.4797,395.2
14,104.80,3.4835,395.6
14,104.90,3.4870,396.0
14,105.00,3.4902,396.3
14,105.10,3.4936,396.7
14,105.20,3.4970,397.1
14,105.30,3.5004,397.4
14,105.40,3.5036,397.8
14,105.50,3.5067,398.1
14,105.60,3.5100,398.4
14,105.70,3.5136,398.8
14,105.80,3.5174,399.2
14,105.90,3.5209,399.6
14,106.00,3.5239,399.9
14,106.10,3.5266,400.2
14,106.20,3.5296,400.5
14,106.30,3.5331,400.9
14,106.40,3.5369,401.3
14,106.50,3.5402,401.7
14,106.60,3.5436,402.0
14,106.70,3.5471,402.4
14,106.80,3.5506,402.8
14,106.90,3.5538,403.1
14,107.00,3.5570,403.5
14,107.10,3.5600,403.8
14,107.20,3.5632,404.1
14,107.30,3.5667,404.5
14,107.40,3.5703,404.9
14,107.50,3.5736,405.2
14,107.60,3.5765,405.5
14,107.70,3.5794,405.8
14,107.80,3.5826,406.2
14,107.90,3.5864,406.6
14,108.00,3.5902,407.0
14,108.10,3.5935,407.4
14,108.20,3.5969,407.7
14,108.30,3.6004,408.1
14,108.40,3.6037,408.4
14,108.50,3.6070,408.8
14,108.60,3.6101,409.1
14,108.70,3.6132,409.4
14,108.80,3.6167,409.8
14,108.90,3.6205,410.2
14,109.00,3.6242,410.7
14,109.10,3.6273,411.0
14,109.20,3.6300,411.2
14,109.30,3.6330,411.6
14,109.40,3.6364,411.9
14,109.50,3.6402,412.3
14,109.60,3.6436,412.7
14,109.70,3.6469,413.1
14,109.80,3.6505,413.4
14,109.90,3.6540,413.8
14,110.00,3.6573,414.1
14,110.10,3.6605,414.5
14,110.20,3.6634,414.8
14,110.30,3.6666,415.1
14,110.40,3.6701,415.5
14,110.50,3.6737,415.9
14,110.60,3.6771,416.2
14,110.70,3.6801,416.5
14,110.80,3.6830,416.8
14,110.90,3.6862,417.2
14,111.00,3.6899,417.6
14,111.10,3.6936,418.0
14,111.20,3.6968,418.3
14,111.30,3.7001,418.7
14,111.40,3.7036,419.0
14,111.50,3.7072,419.4
14,111.60,3.7105,419.8
14,111.70,3.7136,420.1
14,111.80,3.7167,420.4
14,111.90,3.7200,420.8
14,112.00,3.7238,421.2
14,112.10,3.7276,421.6
14,112.20,3.7308,421.9
14,112.30,3.7336,422.2
14,112.40,3.7364,422.5
14,112.50,3.7397,422.8
14,112.60,3.7433,423.2
14,112.70,3.7468,423.6
14,112.80,3.7501,423.9
14,112.90,3.7536,424.3
14,113.00,3.7571,424.7
14,113.10,3.7605,425.0
14,113.20,3.7638,425.4
14,113.30,3.7668,425.7
14,113.40,3.7699,426.0
14,113.50,3.7734,426.3
14,113.60,3.7770,426.7
14,113.70,3.7805,427.1
14,113.80,3.7835,427.4
14,113.90,3.7863,427.7
14,114.00,3.7894,428.0
14,114.10,3.7931,428.4
14,114.20,3.7970,428.8
14,114.30,3.8003,429.2
14,114.40,3.8036,429.5
14,114.50,3.8070,429.9
14,114.60,3.8107,430.3
14,114.70,3.8140,430.6
14,114.80,3.8172,430.9
14,114.90,3.8203,431.2
14,115.00,3.8235,431.6
14,115.10,3.8269,431.9
14,115.20,3.8306,432.3
14,115.30,3.8341,432.7
14,115.40,3.8370,433.0
14,115.50,3.8397,433.3
14,115.60,3.8429,433.6
14,115.70,3.8466,434.0
14,115.80,3.8502,434.4
14,115.90,3.8535,434.7
14,116.00,3.8569,435.1
14,116.10,3.8605,435.5
14,116.20,3.8639,435.8
14,116.30,3.8671,436.2
14,116.40,3.8702,436.5
14,116.50,3.8732,436.8
14,116.60,3.8765,437.1
14,116.70,3.8801,437.5
14,116.80,3.8838,437.9
14,116.90,3.8870,438.2
14,117.00,3.8898,438.5
14,117.10,3.8928,438.8
14,117.20,3.8962,439.2
14,117.30,3.9001,439.6
14,117.40,3.9035,439.9
14,117.50,3.9067,440.3
14,117.60,3.9101,440.6
14,117.70,3.9136,441.0
14,117.80,3.9170,441.3
14,117.90,3.9203,441.7
14,118.00,3.9234,442.0
14,118.10,3.9266,442.3
14,118.20,3.9302,442.7
14,118.30,3.9339,443.1
14,118.40,3.9374,443.5
14,118.50,3.9404,443.8
14,118.60,3.9432,444.1
14,118.70,3.9462,444.3
14,118.80,3.9497,444.7
14,118.90,3.9534,445.1
14,119.00,3.9568,445.5
14,119.10,3.9603,445.9
14,119.20,3.9638,446.2
14,119.30,3.9672,446.6
14,119.40,3.9706,446.9
14,119.50,3.9738,447.3
14,119.60,3.9768,447.6
14,119.70,3.9801,447.9
14,119.80,3.9836,448.3
14,119.90,3.9872,448.6
14,120.00,3.9903,449.0
14,120.10,3.9932,449.2
14,120.20,3.9962,449.6
14,120.30,3.9995,449.9
14,120.40,4.0034,450.3
14,120.50,4.0070,450.7
14,120.60,4.0103,451.0
14,120.70,4.0137,451.4
14,120.80,4.0172,451.7
14,120.90,4.0206,452.1
14,121.00,4.0239,452.4
14,121.10,4.0269,452.7
14,121.20,4.0299,453.0
14,121.30,4.0332,453.4
14,121.40,4.0369,453.8
14,121.50,4.0407,454.2
14,121.60,4.0439,454.5
14,121.70,4.0467,454.7
14,121.80,4.0496,455.0
14,121.90,4.0530,455.4
14,122.00,4.0568,455.8
14,122.10,4.0603,456.2
14,122.20,4.0636,456.5
14,122.30,4.0671,456.9
14,122.40,4.0705,457.2
14,122.50,4.0736,457.5
14,122.60,4.0769,457.9
14,122.70,4.0799,458.2
14,122.80,4.0831,458.5
14,122.90,4.0867,458.9
14,123.00,4.0904,459.3
14,123.10,4.0939,459.6
14,123.20,4.0968,459.9
14,123.30,4.0998,460.2
14,123.40,4.1030,460.5
14,123.50,4.1068,460.9
14,123.60,4.1105,461.3
14,123.70,4.1136,461.6
14,123.80,4.1168,461.9
14,123.90,4.1203,462.3
14,124.00,4.1238,462.6
14,124.10,4.1271,463.0
14,124.20,4.1303,463.3
14,124.30,4.1334,463.6
14,124.40,4.1368,463.9
14,124.50,4.1406,464.4
14,124.60,4.1443,464.8
14,124.70,4.1475,465.0
14,124.80,4.1502,465.3
14,124.90,4.1529,465.6
14,125.00,4.1561,465.9
14,125.10,4.1598,466.3
14,125.20,4.1634,466.7
14,125.30,4.1667,467.0
14,125.40,4.1701,467.3
14,125.50,4.1736,467.7
14,125.60,4.1770,468.0
14,125.70,4.1804,468.4
14,125.80,4.1835,468.7
14,125.90,4.1866,469.0
14,126.00,4.1901,469.4
14,126.10,4.1936,469.7
14,126.20,4.1971,470.1
14,126.30,4.2002,470.4
14,126.40,4.2030,470.7
14,126.50,4.2061,471.0
14,126.60,4.2097,471.4
14,126.70,4.2135,471.8
14,126.80,4.2169,472.1
14,126.90,4.2203,472.5
14,127.00,4.2239,472.8
14,127.10,4.2273,473.2
14,127.20,4.2306,473.5
14,127.30,4.2337,473.8
14,127.40,4.2367,474.1
14,127.50,4.2399,474.4
14,127.60,4.2434,474.8
14,127.70,4.2473,475.2
14,127.80,4.2506,475.5
14,127.90,4.2535,475.8
14,128.00,4.2563,476.1
14,128.10,4.2594,476.4
14,128.20,4.2632,476.8
14,128.30,4.2668,477.2
14,128.40,4.2702,477.5
14,128.50,4.2736,477.8
14,128.60,4.2770,478.2
14,128.70,4.2803,478.5
14,128.80,4.2836,478.9
14,128.90,4.2868,479.2
14,129.00,4.2900,479.5
14,129.10,4.2934,479.8
14,129.20,4.2971,480.2
14,129.30,4.3007,480.6
14,129.40,4.3039,480.9
14,129.50,4.3067,481.1
14,129.60,4.3097,481.4
14,129.70,4.3132,481.8
14,129.80,4.3170,482.2
14,129.90,4.3202,482.5
14,130.00,4.3233,482.8
14,130.10,4.3267,483.1
14,130.20,4.3302,483.5
14,130.30,4.3335,483.8
14,130.40,4.3369,484.2
14,130.50,4.3401,484.5
14,130.60,4.3433,484.8
14,130.70,4.3468,485.2
14,130.80,4.3506,485.6
14,130.90,4.3543,486.0
14,131.00,4.3574,486.2
14,131.10,4.3599,486.5
14,131.20,4.3628,486.7
14,131.30,4.3664,487.1
14,131.40,4.3701,487.5
14,131.50,4.3735,487.9
14,131.60,4.3769,488.2
14,131.70,4.3804,488.6
14,131.80,4.3839,488.9
14,131.90,4.3872,489.3
14,132.00,4.3904,489.6
14,132.10,4.3933,489.9
14,132.20,4.3966,490.2
14,132.30,4.4002,490.6
14,132.40,4.4038,491.0
14,132.50,4.4071,491.3
14,132.60,4.4100,491.6
14,132.70,4.4130,491.9
14,132.80,4.4163,492.2
14,132.90,4.4203,492.6
14,133.00,4.4239,493.0
14,133.10,4.4272,493.3
14,133.20,4.4305,493.6
14,133.30,4.4341,494.0
14,133.40,4.4375,494.3
14,133.50,4.4406,494.6
14,133.60,4.4436,494.9
14,133.70,4.4466,495.2
14,133.80,4.4499,495.5
14,133.90,4.4536,495.9
14,134.00,4.4572,496.3
14,134.10,4.4604,496.6
14,134.20,4.4632,496.8
14,134.30,4.4662,497.1
14,134.40,4.4697,497.5
14,134.50,4.4735,497.9
14,134.60,4.4769,498.2
14,134.70,4.4802,498.5
14,134.80,4.4836,498.9
14,134.90,4.4870,499.2
14,135.00,4.4903,499.5
14,135.10,4.4936,499.8
14,135.20,4.4966,500.1
14,135.30,4.4998,500.4
14,135.40,4.5033,500.8
14,135.50,4.5071,501.2
14,135.60,4.5106,501.5
14,135.70,4.5136,501.8
14,135.80,4.5164,502.1
14,135.90,4.5196,502.4
14,136.00,4.5234,502.7
14,136.10,4.5270,503.1
14,136.20,4.5303,503.4
14,136.30,4.5336,503.7
14,136.40,4.5369,504.1
14,136.50,4.5402,504.4
14,136.60,4.5436,504.7
14,136.70,4.5468,505.0
14,136.80,4.5499,505.3
14,136.90,4.5532,505.7
14,137.00,4.5570,506.0
14,137.10,4.5608,506.4
14,137.20,4.5640,506.7
14,137.30,4.5667,507.0
14,137.40,4.5695,507.2
14,137.50,4.5727,507.5
14,137.60,4.5764,507.9
14,137.70,4.5800,508.3
14,137.80,4.5834,508.6
14,137.90,4.5869,508.9
14,138.00,4.5905,509.3
14,138.10,4.5940,509.6
14,138.20,4.5973,509.9
14,138.30,4.6004,510.2
14,138.40,4.6034,510.5
14,138.50,4.6069,510.8
14,138.60,4.6106,511.2
14,138.70,4.6140,511.5
14,138.80,4.6170,511.8
14,138.90,4.6197,512.0
14,139.00,4.6228,512.3
14,139.10,4.6264,512.7
14,139.20,4.6302,513.1
14,139.30,4.6337,513.4
14,139.40,4.6370,513.7
14,139.50,4.6405,514.1
14,139.60,4.6439,514.4
14,139.70,4.6473,514.7
14,139.80,4.6505,515.0
14,139.90,4.6534,515.3
14,140.00,4.6565,515.6
14,140.10,4.6599,515.9
14,140.20,4.6636,516.3
14,140.30,4.6671,516.6
14,140.40,4.6701,516.9
14,140.50,4.6729,517.2
14,140.60,4.6761,517.5
14,140.70,4.6799,517.8
14,140.80,4.6836,518.2
14,140.90,4.6869,518.5
14,141.00,4.6903,518.9
14,141.10,4.6938,519.2
14,141.20,4.6972,519.5
14,141.30,4.7006,519.8
14,141.40,4.7037,520.1
14,141.50,4.7067,520.4
14,141.60,4.7100,520.7
14,141.70,4.7138,521.1
14,141.80,4.7175,521.4
14,141.90,4.7206,521.8
14,142.00,4.7234,522.0
14,142.10,4.7264,522.3
14,142.20,4.7298,522.6
14,142.30,4.7337,523.0
14,142.40,4.7370,523.3
14,142.50,4.7402,523.6
14,142.60,4.7436,523.9
14,142.70,4.7470,524.3
14,142.80,4.7504,524.6
14,142.90,4.7536,524.9
14,143.00,4.7568,525.2
14,143.10,4.7600,525.5
14,143.20,4.7636,525.8
14,143.30,4.7673,526.2
14,143.40,4.7708,526.6
14,143.50,4.7737,526.8
14,143.60,4.7764,527.0
14,143.70,4.7793,527.3
14,143.80,4.7828,527.6
14,143.90,4.7866,528.0
14,144.00,4.7900,528.3
14,144.10,4.7934,528.7
14,144.20,4.7970,529.0
14,144.30,4.8005,529.3
14,144.40,4.8040,529.7
14,144.50,4.8072,530.0
14,144.60,4.8102,530.2
14,144.70,4.8134,530.5
14,144.80,4.8168,530.8
14,144.90,4.8203,531.2
14,145.00,4.8237,531.5
14,145.10,4.8267,531.8
14,145.20,4.8295,532.1
14,145.30,4.8328,532.4
14,145.40,4.8367,532.8
14,145.50,4.8403,533.1
14,145.60,4.8436,533.4
14,145.70,4.8470,533.7
14,145.80,4.8505,534.1
14,145.90,4.8538,534.4
14,146.00,4.8571,534.7
14,146.10,4.8601,535.0
14,146.20,4.8631,535.2
14,146.30,4.8664,535.5
14,146.40,4.8700,535.9
14,146.50,4.8738,536.3
14,146.60,4.8770,536.6
14,146.70,4.8799,536.8
14,146.80,4.8828,537.1
14,146.90,4.8862,537.4
14,147.00,4.8901,537.8
14,147.10,4.8937,538.1
14,147.20,4.8972,538.5
14,147.30,4.9006,538.8
14,147.40,4.9039,539.1
14,147.50,4.9072,539.4
14,147.60,4.9105,539.7
14,147.70,4.9135,540.0
14,147.80,4.9167,540.3
14,147.90,4.9203,540.6
14,148.00,4.9240,541.0
14,148.10,4.9275,541.3
14,148.20,4.9303,541.5
14,148.30,4.9332,541.8
14,148.40,4.9364,542.1
14,148.50,4.9401,542.4
14,148.60,4.9437,542.8
14,148.70,4.9468,543.1
14,148.80,4.9500,543.3
14,148.90,4.9534,543.7
14,149.00,4.9568,544.0
14,149.10,4.9601,544.3
14,149.20,4.9633,544.6
14,149.30,4.9665,544.8
14,149.40,4.9699,545.2
14,149.50,4.9736,545.5
14,149.60,4.9774,545.9
14,149.70,4.9807,546.2
14,149.80,4.9834,546.4
14,149.90,4.9862,546.6
14,150.00,4.9894,546.9
14,150.10,4.9933,547.3
14,150.20,4.9968,547.7
14,150.30,5.0002,548.0
14,150.40,5.0036,548.3
14,150.50,5.0072,548.6
14,150.60,5.0106,548.9
14,150.70,5.0140,549.2
14,150.80,5.0171,549.5
14,150.90,5.0202,549.8
14,151.00,5.0236,550.1
14,151.10,5.0272,550.4
14,151.20,5.0306,550.8
14,151.30,5.0336,551.0
14,151.40,5.0364,551.2
14,151.50,5.0394,551.5
14,151.60,5.0431,551.8
14,151.70,5.0470,552.2
14,151.80,5.0504,552.5
14,151.90,5.0538,552.8
14,152.00,5.0572,553.2
14,152.10,5.0606,553.5
14,152.20,5.0639,553.8
14,152.30,5.0670,554.0
14,152.40,5.0700,554.3
14,152.50,5.0731,554.6
14,152.60,5.0767,554.9
14,152.70,5.0804,555.2
14,152.80,5.0839,555.6
14,152.90,5.0869,555.8
14,153.00,5.0897,556.0
14,153.10,5.0929,556.3
14,153.20,5.0967,556.7
14,153.30,5.1003,557.0
14,153.40,5.1037,557.3
14,153.50,5.1071,557.6
14,153.60,5.1105,557.9
14,153.70,5.1137,558.2
14,153.80,5.1171,558.5
14,153.90,5.1202,558.8
14,154.00,5.1232,559.1
14,154.10,5.1266,559.4
14,154.20,5.1304,559.7
14,154.30,5.1341,560.1
14,154.40,5.1372,560.3
14,154.50,5.1400,560.6
14,154.60,5.1429,560.8
14,154.70,5.1463,561.1
14,154.80,5.1500,561.5
14,154.90,5.1534,561.8
14,155.00,5.1566,562.1
14,155.10,5.1600,562.4
14,155.20,5.1635,562.7
14,155.30,5.1669,563.0
14,155.40,5.1702,563.3
14,155.50,5.1733,563.6
14,155.60,5.1765,563.8
14,155.70,5.1800,564.2
14,155.80,5.1838,564.5
14,155.90,5.1874,564.8
14,156.00,5.1904,565.1
14,156.10,5.1930,565.3
14,156.20,5.1960,565.5
14,156.30,5.1995,565.9
14,156.40,5.2034,566.2
14,156.50,5.2070,566.6
14,156.60,5.2104,566.9
14,156.70,5.2139,567.2
14,156.80,5.2173,567.5
14,156.90,5.2207,567.8
14,157.00,5.2240,568.1
14,157.10,5.2270,568.3
14,157.20,5.2303,568.6
14,157.30,5.2337,568.9
14,157.40,5.2372,569.2
14,157.50,5.2405,569.5
14,157.60,5.2434,569.7
14,157.70,5.2462,570.0
14,157.80,5.2495,570.2
14,157.90,5.2533,570.6
14,158.00,5.2569,570.9
14,158.10,5.2602,571.2
14,158.20,5.2635,571.5
14,158.30,5.2669,571.8
14,158.40,5.2704,572.1
14,158.50,5.2737,572.4
14,158.60,5.2767,572.6
14,158.70,5.2798,572.9
14,158.80,5.2832,573.2
14,158.90,5.2869,573.5
14,159.00,5.2907,573.9
14,159.10,5.2938,574.1
14,159.20,5.2966,574.3
14,159.30,5.2996,574.6
14,159.40,5.3031,574.9
14,159.50,5.3070,575.2
14,159.60,5.3104,575.5
14,159.70,5.3138,575.8
14,159.80,5.3172,576.1
14,159.90,5.3204,576.4
14,160.00,5.3237,576.7
14,160.10,5.3270,576.9
14,160.20,5.3302,577.2
14,160.30,5.3333,577.5
14,160.40,5.3369,577.8
14,160.50,5.3406,578.1
14,160.60,5.3440,578.4
14,160.70,5.3470,578.6
14,160.80,5.3497,578.8
14,160.90,5.3529,579.1
14,161.00,5.3567,579.4
14,161.10,5.3603,579.7
14,161.20,5.3634,580.0
14,161.30,5.3668,580.3
14,161.40,5.3702,580.6
14,161.50,5.3737,580.9
14,161.60,5.3771,581.2
14,161.70,5.3802,581.4
14,161.80,5.3834,581.7
14,161.90,5.3868,581.9
14,162.00,5.3904,582.3
14,162.10,5.3942,582.6
14,162.20,5.3974,582.9
14,162.30,5.4001,583.1
14,162.40,5.4028,583.3
14,162.50,5.4061,583.6
14,162.60,5.4098,583.9
14,162.70,5.4134,584.2
14,162.80,5.4168,584.5
